TreeTipLabel,Dataset,Lineage,Subphylogroup,Phylogroup,NewTreeTipLabel,SampleName
N|365-Scr-Fo-4_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:365-Scr-Fo-4_t11
N|366-Scr-Rc-1_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:366-Scr-Rc-1_t11
N|366-Scr-Rc-2_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:366-Scr-Rc-2_t11
N|366-Scr-Rc-3_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:366-Scr-Rc-3_t11
N|366-Scr-Rc-4_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:366-Scr-Rc-4_t11
N|368-Scr-crNo-1_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:368-Scr-crNo-1_t11
N|368-Scr-crNo-5_t11,Conwill2022,biogeo23,A.3,A,Adult 14 - Lineage 23,N:368-Scr-crNo-5_t11
N|369-Scr-clNo-4_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:369-Scr-clNo-4_t11
N|371-Scr-trBa-2_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:371-Scr-trBa-2_t11
N|371-Scr-trBa-4_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:371-Scr-trBa-4_t11
N|372-Scr-tlBa-1_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:372-Scr-tlBa-1_t11
N|372-Scr-tlBa-2_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:372-Scr-tlBa-2_t11
N|372-Scr-tlBa-3_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:372-Scr-tlBa-3_t11
N|372-Scr-tlBa-6_t11,Conwill2022,biogeo15,A.3,A,Adult 14 - Lineage 15,N:372-Scr-tlBa-6_t11
O|381-Scr-Fo-1_t11,Conwill2022,biogeo45,D.1,D,Adult 15 - Lineage 45,O:381-Scr-Fo-1_t11
O|381-Scr-Fo-2_t11,Conwill2022,biogeo45,D.1,D,Adult 15 - Lineage 45,O:381-Scr-Fo-2_t11
O|381-Scr-Fo-3_t11,Conwill2022,biogeo33,F.1,F,Adult 15 - Lineage 33,O:381-Scr-Fo-3_t11
O|381-Scr-Fo-4_t11,Conwill2022,biogeo45,D.1,D,Adult 15 - Lineage 45,O:381-Scr-Fo-4_t11
O|383-Scr-Lc-1_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:383-Scr-Lc-1_t11
O|383-Scr-Lc-2_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:383-Scr-Lc-2_t11
O|383-Scr-Lc-3_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:383-Scr-Lc-3_t11
O|383-Scr-Lc-4_t11,Conwill2022,biogeo26,C.1,C,Adult 15 - Lineage 26,O:383-Scr-Lc-4_t11
O|383-Scr-Lc-5_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:383-Scr-Lc-5_t11
O|383-Scr-Lc-6_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:383-Scr-Lc-6_t11
O|384-Scr-crNo-1_t11,Conwill2022,biogeo24,F.1,F,Adult 15 - Lineage 24,O:384-Scr-crNo-1_t11
O|384-Scr-crNo-2_t11,Conwill2022,biogeo26,C.1,C,Adult 15 - Lineage 26,O:384-Scr-crNo-2_t11
O|385-Scr-clNo-1_t11,Conwill2022,biogeo26,C.1,C,Adult 15 - Lineage 26,O:385-Scr-clNo-1_t11
O|385-Scr-clNo-4_t11,Conwill2022,biogeo43,A.3,A,Adult 15 - Lineage 43,O:385-Scr-clNo-4_t11
O|385-Scr-clNo-5_t11,Conwill2022,biogeo43,A.3,A,Adult 15 - Lineage 43,O:385-Scr-clNo-5_t11
O|385-Scr-clNo-6_t11,Conwill2022,biogeo43,A.3,A,Adult 15 - Lineage 43,O:385-Scr-clNo-6_t11
O|386-Scr-Ch-1_t11,Conwill2022,biogeo33,F.1,F,Adult 15 - Lineage 33,O:386-Scr-Ch-1_t11
O|386-Scr-Ch-3_t11,Conwill2022,biogeo26,C.1,C,Adult 15 - Lineage 26,O:386-Scr-Ch-3_t11
O|386-Scr-Ch-4_t11,Conwill2022,biogeo33,F.1,F,Adult 15 - Lineage 33,O:386-Scr-Ch-4_t11
O|386-Scr-Ch-5_t11,Conwill2022,biogeo33,F.1,F,Adult 15 - Lineage 33,O:386-Scr-Ch-5_t11
O|386-Scr-Ch-6_t11,Conwill2022,biogeo26,C.1,C,Adult 15 - Lineage 26,O:386-Scr-Ch-6_t11
Q|394-Ext-clChB-1_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:394-Ext-clChB-1_t15
Q|394-Ext-clChB-3_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:394-Ext-clChB-3_t15
Q|394-Ext-clChB-4_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:394-Ext-clChB-4_t15
Q|394-Ext-clChB-5_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:394-Ext-clChB-5_t15
Q|395-Ext-trBaB-1_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:395-Ext-trBaB-1_t15
Q|395-Ext-trBaB-3_t15,Conwill2022,biogeo51,A.2,A,Adult 17 - Lineage 51,Q:395-Ext-trBaB-3_t15
Q|395-Ext-trBaB-4_t15,Conwill2022,biogeo32,A.3,A,Adult 17 - Lineage 32,Q:395-Ext-trBaB-4_t15
Q|395-Ext-trBaB-5_t15,Conwill2022,biogeo32,A.3,A,Adult 17 - Lineage 32,Q:395-Ext-trBaB-5_t15
Q|395-Ext-trBaB-7_t15,Conwill2022,biogeo32,A.3,A,Adult 17 - Lineage 32,Q:395-Ext-trBaB-7_t15
Q|395-Ext-trBaB-8_t15,Conwill2022,biogeo32,A.3,A,Adult 17 - Lineage 32,Q:395-Ext-trBaB-8_t15
Q|396-Ext-tlBaB-1_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:396-Ext-tlBaB-1_t15
Q|396-Ext-tlBaB-2_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:396-Ext-tlBaB-2_t15
Q|397-Ext-tcBaB-1_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:397-Ext-tcBaB-1_t15
Q|397-Ext-tcBaB-2_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:397-Ext-tcBaB-2_t15
Q|397-Ext-tcBaB-3_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:397-Ext-tcBaB-3_t15
Q|397-Ext-tcBaB-4_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:397-Ext-tcBaB-4_t15
Q|397-Ext-tcBaB-5_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:397-Ext-tcBaB-5_t15
Q|398-Ext-tlBaB-1_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:398-Ext-tlBaB-1_t15
Q|398-Ext-tlBaB-2_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:398-Ext-tlBaB-2_t15
Q|399-Ext-ccBaB-2_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:399-Ext-ccBaB-2_t15
Q|399-Ext-ccBaB-3_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:399-Ext-ccBaB-3_t15
Q|400-Scr-tcBa-2_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:400-Scr-tcBa-2_t15
Q|400-Scr-tcBa-3_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:400-Scr-tcBa-3_t15
Q|400-Scr-tcBa-4_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:400-Scr-tcBa-4_t15
Q|400-Scr-tcBa-5_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:400-Scr-tcBa-5_t15
Q|401-Scr-trBa-1_t15,Conwill2022,biogeo51,A.2,A,Adult 17 - Lineage 51,Q:401-Scr-trBa-1_t15
Q|401-Scr-trBa-2_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:401-Scr-trBa-2_t15
Q|401-Scr-trBa-3_t15,Conwill2022,biogeo51,A.2,A,Adult 17 - Lineage 51,Q:401-Scr-trBa-3_t15
Q|401-Scr-trBa-4_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:401-Scr-trBa-4_t15
Q|402-Scr-tlBa-4_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:402-Scr-tlBa-4_t15
Q|402-Scr-tlBa-5_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:402-Scr-tlBa-5_t15
Q|402-Scr-tlBa-7_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:402-Scr-tlBa-7_t15
Q|402-Scr-tlBa-8_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:402-Scr-tlBa-8_t15
Q|403-Scr-ccBa-1_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:403-Scr-ccBa-1_t15
Q|403-Scr-ccBa-4_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:403-Scr-ccBa-4_t15
Q|404-Scr-Lc-1_t15,Conwill2022,biogeo16,H.1,H,Adult 17 - Lineage 16,Q:404-Scr-Lc-1_t15
Q|404-Scr-Lc-2_t15,Conwill2022,biogeo32,A.3,A,Adult 17 - Lineage 32,Q:404-Scr-Lc-2_t15
Q|404-Scr-Lc-4_t15,Conwill2022,biogeo10,D.1,D,Adult 17 - Lineage 10,Q:404-Scr-Lc-4_t15
R|405-Ext-tlLcB-1_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:405-Ext-tlLcB-1_t15
R|405-Ext-tlLcB-3_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:405-Ext-tlLcB-3_t15
R|406-Ext-ChB-1_t15,Conwill2022,biogeo40,K.1.2,K,Adult 18 - Lineage 40,R:406-Ext-ChB-1_t15
R|406-Ext-ChB-2_t15,Conwill2022,biogeo40,K.1.2,K,Adult 18 - Lineage 40,R:406-Ext-ChB-2_t15
R|406-Ext-ChB-3_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:406-Ext-ChB-3_t15
R|406-Ext-ChB-5_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:406-Ext-ChB-5_t15
R|406-Ext-ChB-6_t15,Conwill2022,biogeo40,K.1.2,K,Adult 18 - Lineage 40,R:406-Ext-ChB-6_t15
R|406-Ext-ChB-7_t15,Conwill2022,biogeo40,K.1.2,K,Adult 18 - Lineage 40,R:406-Ext-ChB-7_t15
R|407-Ext-ChB-2_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:407-Ext-ChB-2_t15
R|407-Ext-ChB-3_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:407-Ext-ChB-3_t15
R|407-Ext-ChB-4_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:407-Ext-ChB-4_t15
R|407-Ext-ChB-5_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:407-Ext-ChB-5_t15
R|407-Ext-ChB-6_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:407-Ext-ChB-6_t15
R|408-Ext-ccRcB-1_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-1_t15
R|408-Ext-ccRcB-2_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-2_t15
R|408-Ext-ccRcB-3_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-3_t15
R|408-Ext-ccRcB-4_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-4_t15
R|408-Ext-ccRcB-5_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-5_t15
R|408-Ext-ccRcB-6_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-6_t15
R|408-Ext-ccRcB-7_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-7_t15
R|408-Ext-ccRcB-8_t15,Conwill2022,biogeo18,H.2,H,Adult 18 - Lineage 18,R:408-Ext-ccRcB-8_t15
R|409-Ext-ccLcBs-1_t15,Conwill2022,biogeo31,A.2,A,Adult 18 - Lineage 31,R:409-Ext-ccLcBs-1_t15
R|409-Ext-ccLcBs-2_t15,Conwill2022,biogeo31,A.2,A,Adult 18 - Lineage 31,R:409-Ext-ccLcBs-2_t15
R|409-Ext-ccLcBs-3_t15,Conwill2022,biogeo31,A.2,A,Adult 18 - Lineage 31,R:409-Ext-ccLcBs-3_t15
R|409-Ext-ccLcBs-4_t15,Conwill2022,biogeo31,A.2,A,Adult 18 - Lineage 31,R:409-Ext-ccLcBs-4_t15
R|409-Ext-ccLcBs-5_t15,Conwill2022,biogeo31,A.2,A,Adult 18 - Lineage 31,R:409-Ext-ccLcBs-5_t15
R|410-Ext-blFoBs-2_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:410-Ext-blFoBs-2_t15
R|410-Ext-blFoBs-4_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:410-Ext-blFoBs-4_t15
R|410-Ext-blFoBs-5_t15,Conwill2022,biogeo14,D.1,D,Adult 18 - Lineage 14,R:410-Ext-blFoBs-5_t15
0CC1C_S1C25,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C25
0CC1C_S1C26,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1C_S1C26
0CC1C_S1C27,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1C_S1C27
0CC1C_S1C28,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C28
0CC1C_S1C30,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1C_S1C30
0CC1C_S1C31,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C31
0CC1C_S1C32,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1C_S1C32
0CC1C_S1C34,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C34
0CC1C_S1C36,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1C_S1C36
0CC1C_S1C37,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C37
0CC1C_S1C39,Baker2023,acera109,D.1,D,Researcher - Lineage 109,0CC1C_S1C39
0CC1C_S1C45,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C45
0CC1C_S1C46,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1C_S1C46
0CC1C_S1C47,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1C_S1C47
0CC1F_S1A26,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A26
0CC1F_S1A27,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A27
0CC1F_S1A29,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A29
0CC1F_S1A30,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A30
0CC1F_S1A31,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A31
0CC1F_S1A32,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A32
0CC1F_S1A33,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A33
0CC1F_S1A34,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A34
0CC1F_S1A35,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A35
0CC1F_S1A36,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A36
0CC1F_S1A38,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A38
0CC1F_S1A39,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A39
0CC1F_S1A42,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A42
0CC1F_S1A43,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A43
0CC1F_S1A44,Baker2023,acera109,D.1,D,Researcher - Lineage 109,0CC1F_S1A44
0CC1F_S1A45,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A45
0CC1F_S1A46,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1F_S1A46
0CC1F_S1A47,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1F_S1A47
0CC1F_S1A48,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1F_S1A48
0CC1K_S1B01,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1K_S1B01
0CC1K_S1B02,Baker2023,acera109,D.1,D,Researcher - Lineage 109,0CC1K_S1B02
0CC1K_S1B03,Baker2023,acera109,D.1,D,Researcher - Lineage 109,0CC1K_S1B03
0CC1K_S1B04,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B04
0CC1K_S1B05,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B05
0CC1K_S1B06,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B06
0CC1K_S1B07,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B07
0CC1K_S1B08,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1K_S1B08
0CC1K_S1B10,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B10
0CC1K_S1B11,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1K_S1B11
0CC1K_S1B13,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B13
0CC1K_S1B14,Baker2023,acera109,D.1,D,Researcher - Lineage 109,0CC1K_S1B14
0CC1K_S1B15,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B15
0CC1K_S1B16,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B16
0CC1K_S1B18,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1K_S1B18
0CC1K_S1B23,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1K_S1B23
0CC1K_S1B24,Baker2023,acera33,K.2,K,Researcher - Lineage 33 - TP1,0CC1K_S1B24
0CC1N_S1D74,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D74
0CC1N_S1D75,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D75
0CC1N_S1D78,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D78
0CC1N_S1D80,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D80
0CC1N_S1D82,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D82
0CC1N_S1D83,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D83
0CC1N_S1D84,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D84
0CC1N_S1D85,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D85
0CC1N_S1D86,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D86
0CC1N_S1D89,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D89
0CC1N_S1D91,Baker2023,acera26,H.2,H,Researcher - Lineage 26,0CC1N_S1D91
0CC1N_S1D92,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D92
0CC1N_S1D93,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D93
0CC1N_S1D96,Baker2023,acera34,F.3,F,Researcher - Lineage 34 - TP1,0CC1N_S1D96
0CC2C_S1B74,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2C_S1B74
0CC2C_S1B78,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2C_S1B78
0CC2C_S1B84,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2C_S1B84
0CC2C_S1B85,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2C_S1B85
0CC2C_S1B87,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2C_S1B87
0CC2C_S1B93,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2C_S1B93
0CC2F_S1C01,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C01
0CC2F_S1C02,Baker2023,acera107,K.1.2,K,Researcher - Lineage 107,0CC2F_S1C02
0CC2F_S1C03,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C03
0CC2F_S1C04,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C04
0CC2F_S1C05,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C05
0CC2F_S1C06,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2F_S1C06
0CC2F_S1C07,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2F_S1C07
0CC2F_S1C10,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C10
0CC2F_S1C11,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C11
0CC2F_S1C12,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C12
0CC2F_S1C13,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C13
0CC2F_S1C14,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C14
0CC2F_S1C15,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C15
0CC2F_S1C16,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C16
0CC2F_S1C17,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C17
0CC2F_S1C18,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C18
0CC2F_S1C19,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C19
0CC2F_S1C22,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C22
0CC2F_S1C23,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C23
0CC2F_S1C24,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2F_S1C24
0CC2K_S1A49,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A49
0CC2K_S1A50,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A50
0CC2K_S1A51,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2K_S1A51
0CC2K_S1A52,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A52
0CC2K_S1A53,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A53
0CC2K_S1A55,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2K_S1A55
0CC2K_S1A56,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A56
0CC2K_S1A57,Baker2023,acera107,K.1.2,K,Researcher - Lineage 107,0CC2K_S1A57
0CC2K_S1A58,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A58
0CC2K_S1A59,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A59
0CC2K_S1A61,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A61
0CC2K_S1A62,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A62
0CC2K_S1A63,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A63
0CC2K_S1A64,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A64
0CC2K_S1A65,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A65
0CC2K_S1A66,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A66
0CC2K_S1A67,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A67
0CC2K_S1A68,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A68
0CC2K_S1A69,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2K_S1A69
0CC2K_S1A70,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A70
0CC2K_S1A71,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2K_S1A71
0CC2K_S1A72,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2K_S1A72
0CC2N_S1D50,Baker2023,acera107,K.1.2,K,Researcher - Lineage 107,0CC2N_S1D50
0CC2N_S1D52,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D52
0CC2N_S1D53,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D53
0CC2N_S1D54,Baker2023,acera56,A.3,A,Researcher - Lineage 56,0CC2N_S1D54
0CC2N_S1D56,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D56
0CC2N_S1D57,Baker2023,acera107,K.1.2,K,Researcher - Lineage 107,0CC2N_S1D57
0CC2N_S1D58,Baker2023,acera56,A.3,A,Researcher - Lineage 56,0CC2N_S1D58
0CC2N_S1D59,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D59
0CC2N_S1D60,Baker2023,acera36,H.2,H,Researcher - Lineage 36 - TP2,0CC2N_S1D60
0CC2N_S1D62,Baker2023,acera105,H.2,H,Researcher - Lineage 105,0CC2N_S1D62
0CC2N_S1D64,Baker2023,acera107,K.1.2,K,Researcher - Lineage 107,0CC2N_S1D64
0CC2N_S1D66,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D66
0CC2N_S1D69,Baker2023,acera56,A.3,A,Researcher - Lineage 56,0CC2N_S1D69
0CC2N_S1D71,Baker2023,acera35,K.1.2,K,Researcher - Lineage 35 - TP2,0CC2N_S1D71
